TP,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
T_2705,11,9,9,11,11,10,14,11
T_2706,10,8,12,7,10,10,13,10
T_2707,19,16,22,19,14,18,25,20
T_2708,14,12,16,14,14,9,18,14
T_2709,25,21,29,24,25,24,23,26
T_2710,15,12,17,14,15,14,19,11
T_2711,11,9,13,11,11,10,14,11
T_2712,9,8,11,9,9,9,12,10
T_2713,15,12,17,14,15,14,19,15
T_2714,7,6,9,7,7,7,10,8
T_2715,9,8,11,9,9,9,12,10
T_2716,34,29,39,33,34,32,44,35
T_2717,20,17,23,20,20,19,26,21
T_2718,9,8,11,9,9,9,12,10
T_2719,24,20,28,23,24,23,31,25
T_2720,21,25,35,30,30,29,39,31
T_2721,14,8,16,14,14,13,18,14
T_2722,15,12,12,14,15,14,19,15
T_2723,11,9,13,8,11,10,14,11
T_2724,20,17,23,20,14,19,26,21
T_2725,21,18,24,21,21,14,27,22
T_2726,33,28,38,33,33,31,30,34
T_2727,35,30,42,35,36,34,47,26
T_2728,10,8,12,10,10,10,13,10
T_2729,8,7,10,8,8,8,11,9
T_2730,26,22,31,26,27,25,35,28
T_2731,35,29,40,34,35,33,45,36
T_2732,30,25,35,30,30,29,39,31
T_2733,7,6,9,7,7,7,10,8
T_2734,20,17,23,20,20,19,26,21
T_2735,16,14,19,16,17,16,21,17
T_2736,32,27,37,32,32,31,42,33
T_2737,12,15,20,17,18,17,23,18
T_2738,22,13,26,22,22,21,29,23
T_2739,32,27,26,32,32,31,42,33
T_2740,20,17,23,14,20,19,26,21
T_2741,10,8,12,10,7,10,13,10
T_2742,25,21,29,24,25,17,32,26
T_2743,12,10,14,12,12,11,11,12
T_2744,33,28,38,33,33,31,43,24
T_2745,25,21,29,24,25,24,32,26
T_2746,12,10,14,12,12,11,16,12
T_2747,36,31,43,36,37,35,48,38
T_2748,15,12,17,14,15,14,19,15
T_2749,8,7,10,8,8,8,11,9
T_2750,21,18,24,21,21,20,27,22
T_2751,10,8,12,10,10,10,13,10
T_2752,23,19,27,23,23,22,30,24
T_2753,31,26,36,31,31,30,41,32
T_2754,11,13,18,15,16,15,20,16
T_2755,7,4,9,7,7,7,10,8
T_2756,29,25,24,29,29,28,38,31
T_2757,23,19,27,16,23,22,30,24
T_2758,36,31,43,36,26,35,48,38
T_2759,34,29,39,33,34,23,44,35
T_2760,17,15,20,17,18,17,16,18
T_2761,10,8,12,10,10,10,13,7
T_2762,18,15,21,18,18,17,24,19
T_2763,35,29,40,34,35,33,45,36
T_2764,24,20,28,23,24,23,31,25
T_2765,27,23,32,27,28,26,36,29
T_2766,32,27,37,32,32,31,42,33
T_2767,23,19,27,23,23,22,30,24
T_2768,17,15,20,17,18,17,23,18
T_2769,32,27,37,32,32,31,42,33
T_2770,33,28,38,33,33,31,43,34
T_2771,21,25,35,30,30,29,39,31
T_2772,11,6,13,11,11,10,14,11
T_2773,31,26,25,31,31,30,41,32
T_2774,33,28,38,23,33,31,43,34
T_2775,20,17,23,20,14,19,26,21
T_2776,16,14,19,16,17,11,21,17
T_2777,21,18,24,21,21,20,19,22
T_2778,35,29,40,34,35,33,45,25
T_2779,17,15,20,17,18,17,23,18
T_2780,25,21,29,24,25,24,32,26
T_2781,16,14,19,16,17,16,21,17
T_2782,29,25,34,29,29,28,38,31
T_2783,11,9,13,11,11,10,14,11
T_2784,9,8,11,9,9,9,12,10
T_2785,32,27,37,32,32,31,42,33
T_2786,11,9,13,11,11,10,14,11
T_2787,31,26,36,31,31,30,41,32
T_2788,24,29,40,34,35,33,45,36
T_2789,18,11,21,18,18,17,24,19
T_2790,25,21,20,24,25,24,32,26
T_2791,9,8,11,6,9,9,12,10
T_2792,20,17,23,20,14,19,26,21
T_2793,16,14,19,16,17,11,21,17
T_2794,20,17,23,20,20,19,18,21
T_2795,30,25,35,30,30,29,39,22
T_2796,28,24,33,28,29,27,37,30
T_2797,23,19,27,23,23,22,30,24
T_2798,35,29,40,34,35,33,45,36
T_2799,36,31,43,36,37,35,48,38
T_2800,13,11,15,13,13,12,17,13
T_2801,25,22,30,25,26,24,33,27
T_2802,24,20,28,23,24,23,31,25
T_2803,35,30,42,35,36,34,47,37
T_2804,26,22,31,26,27,25,35,28
T_2805,24,29,39,33,34,32,44,35
T_2806,16,10,19,16,17,16,21,17
T_2807,36,31,30,36,37,35,48,38
T_2808,17,15,20,12,18,17,23,18
T_2809,23,19,27,23,16,22,30,24
T_2810,28,24,33,28,29,19,37,30
T_2811,29,25,34,29,29,28,27,31
T_2812,13,11,15,13,13,12,17,9
T_2813,29,25,34,29,29,28,38,31
T_2814,12,10,14,12,12,11,16,12
T_2815,18,15,21,18,18,17,24,19
T_2816,18,15,21,18,18,17,24,19
T_2817,25,21,29,24,25,24,32,26
T_2818,26,22,31,26,27,25,35,28
T_2819,14,12,16,14,14,13,18,14
T_2820,17,15,20,17,18,17,23,18
T_2821,31,26,36,31,31,30,41,32
T_2822,17,20,28,23,24,23,31,25
T_2823,13,8,15,13,13,12,17,13
T_2824,15,12,12,14,15,14,19,15
T_2825,22,19,26,15,22,21,29,23
T_2826,10,8,12,10,7,10,13,10
T_2827,33,28,38,33,33,22,43,34
T_2828,15,12,17,14,15,14,13,15
T_2829,16,14,19,16,17,16,21,12
T_2830,30,25,35,30,30,29,39,31
T_2831,9,8,11,9,9,9,12,10
T_2832,30,25,35,30,30,29,39,31
T_2833,33,28,38,33,33,31,43,34
T_2834,18,15,21,18,18,17,24,19
T_2835,27,23,32,27,28,26,36,29
T_2836,16,14,19,16,17,16,21,17
T_2837,24,20,28,23,24,23,31,25
T_2838,36,31,43,36,37,35,48,38
T_2839,11,13,18,15,16,15,20,16
T_2840,36,22,43,36,37,35,48,38
T_2841,13,11,10,13,13,12,17,13
T_2842,19,16,22,13,19,18,25,20
T_2843,25,22,30,25,18,24,33,27
T_2844,17,15,20,17,18,12,23,18
T_2845,35,29,40,34,35,33,32,36
T_2846,15,13,18,15,16,15,20,11
T_2847,23,19,27,23,23,22,30,24
T_2848,18,15,21,18,18,17,24,19
T_2849,23,19,27,23,23,22,30,24
T_2850,20,17,23,20,20,19,26,21
T_2851,25,21,29,24,25,24,32,26
T_2852,32,27,37,32,32,31,42,33
T_2853,32,27,37,32,32,31,42,33
T_2854,23,19,27,23,23,22,30,24
T_2855,15,12,17,14,15,14,19,15
T_2856,7,8,12,10,10,10,13,10
T_2857,30,18,35,30,30,29,39,31
T_2858,29,25,24,29,29,28,38,31
T_2859,23,19,27,16,23,22,30,24
T_2860,22,19,26,22,15,21,29,23
T_2861,8,7,10,8,8,6,11,9
T_2862,25,21,29,24,25,24,23,26
T_2863,16,14,19,16,17,16,21,12
T_2864,28,24,33,28,29,27,37,30
T_2865,26,22,31,26,27,25,35,28
T_2866,34,29,39,33,34,32,44,35
T_2867,9,8,11,9,9,9,12,10
T_2868,33,28,38,33,33,31,43,34
T_2869,32,27,37,32,32,31,42,33
T_2870,12,10,14,12,12,11,16,12
T_2871,9,8,11,9,9,9,12,10
T_2872,33,28,38,33,33,31,43,34
T_2873,21,25,35,30,30,29,39,31
T_2874,31,18,36,31,31,30,41,32
T_2875,24,20,19,23,24,23,31,25
T_2876,15,12,17,10,15,14,19,15
T_2877,28,24,33,28,20,27,37,30
T_2878,35,30,42,35,36,24,47,37
T_2879,27,23,32,27,28,26,25,29
T_2880,26,22,31,26,27,25,35,19
T_2881,35,29,40,34,35,33,45,36
T_2882,32,27,37,32,32,31,42,33
T_2883,11,9,13,11,11,10,14,11
T_2884,17,15,20,17,18,17,23,18
T_2885,11,9,13,11,11,10,14,11
T_2886,30,25,35,30,30,29,39,31
T_2887,18,15,21,18,18,17,24,19
T_2888,16,14,19,16,17,16,21,17
T_2889,27,23,32,27,28,26,36,29
T_2890,24,29,40,34,35,33,45,36
T_2891,8,5,10,8,8,8,11,9
T_2892,35,29,28,34,35,33,45,36
T_2893,27,23,32,19,28,26,36,29
T_2894,33,28,38,33,23,31,43,34
T_2895,26,22,31,26,27,18,35,28
T_2896,25,22,30,25,26,24,23,27
T_2897,20,17,23,20,20,19,26,15
T_2898,22,19,26,22,22,21,29,23
T_2899,32,27,37,32,32,31,42,33
T_2900,35,30,42,35,36,34,47,37
T_2901,14,12,16,14,14,13,18,14
T_2902,15,13,18,15,16,15,20,16
T_2903,12,10,14,12,12,11,16,12
T_2904,10,8,12,10,10,10,13,10
T_2905,33,28,38,33,33,31,43,34
T_2906,25,21,29,24,25,24,32,26
T_2907,9,11,15,13,13,12,17,13
T_2908,20,12,23,20,20,19,26,21
T_2909,7,6,6,7,7,7,10,8
T_2910,25,21,29,17,25,24,32,26
T_2911,13,11,15,13,9,12,17,13
T_2912,34,29,39,33,34,23,44,35
T_2913,12,10,14,12,12,11,11,12
T_2914,35,29,40,34,35,33,45,25
T_2915,34,29,39,33,34,32,44,35
T_2916,18,15,21,18,18,17,24,19
T_2917,27,23,32,27,28,26,36,29
T_2918,16,14,19,16,17,16,21,17
T_2919,22,19,26,22,22,21,29,23
T_2920,21,18,24,21,21,20,27,22
T_2921,10,8,12,10,10,10,13,10
T_2922,22,19,26,22,22,21,29,23
T_2923,22,19,26,22,22,21,29,23
T_2924,8,9,13,11,11,10,14,11
T_2925,26,16,31,26,27,25,35,28
T_2926,11,9,9,11,11,10,14,11
T_2927,32,27,37,22,32,31,42,33
T_2928,7,6,9,7,5,7,10,8
T_2929,36,31,43,36,37,24,48,38
T_2930,17,15,20,17,18,17,16,18
T_2931,21,18,24,21,21,20,27,15
T_2932,33,28,38,33,33,31,43,34
T_2933,12,10,14,12,12,11,16,12
T_2934,32,27,37,32,32,31,42,33
T_2935,28,24,33,28,29,27,37,30
T_2936,23,19,27,23,23,22,30,24
T_2937,31,26,36,31,31,30,41,32
T_2938,30,25,35,30,30,29,39,31
T_2939,35,30,42,35,36,34,47,37
T_2940,14,12,16,14,14,13,18,14
T_2941,22,26,36,31,31,30,41,32
T_2942,35,21,42,35,36,34,47,37
T_2943,21,18,17,21,21,20,27,22
T_2944,19,16,22,13,19,18,25,20
T_2945,25,22,30,25,18,24,33,27
T_2946,14,12,16,14,14,9,18,14
T_2947,29,25,34,29,29,28,27,31
T_2948,11,9,13,11,11,10,14,8
T_2949,28,24,33,28,29,27,37,30
T_2950,29,25,34,29,29,28,38,31
T_2951,9,8,11,9,9,9,12,10
T_2952,22,19,26,22,22,21,29,23
T_2953,35,29,40,34,35,33,45,36
T_2954,11,9,13,11,11,10,14,11
T_2955,11,9,13,11,11,10,14,11
T_2956,35,30,42,35,36,34,47,37
T_2957,20,17,23,20,20,19,26,21
T_2958,6,7,10,8,8,8,11,9
T_2959,20,12,23,20,20,19,26,21
T_2960,24,20,19,23,24,23,31,25
T_2961,14,12,16,9,14,13,18,14
T_2962,32,27,37,32,23,31,42,33
T_2963,28,24,33,28,29,19,37,30
T_2964,19,16,22,19,19,18,18,20
T_2965,27,23,32,27,28,26,36,20
T_2966,26,22,31,26,27,25,35,28
T_2967,15,12,17,14,15,14,19,15
T_2968,24,20,28,23,24,23,31,25
T_2969,28,24,33,28,29,27,37,30
T_2970,21,18,24,21,21,20,27,22
T_2971,8,7,10,8,8,8,11,9
T_2972,10,8,12,10,10,10,13,10
T_2973,25,21,29,24,25,24,32,26
T_2974,32,27,37,32,32,31,42,33
T_2975,19,23,32,27,28,26,36,29
T_2976,34,20,39,33,34,32,44,35
T_2977,23,19,19,23,23,22,30,24
T_2978,23,19,27,16,23,22,30,24
T_2979,15,13,18,15,11,15,20,16
T_2980,27,23,32,27,28,18,36,29
T_2981,8,7,10,8,8,8,8,9
T_2982,15,12,17,14,15,14,19,11
T_2983,33,28,38,33,33,31,43,34
T_2984,30,25,35,30,30,29,39,31
T_2985,8,7,10,8,8,8,11,9
T_2986,25,21,29,24,25,24,32,26
T_2987,21,18,24,21,21,20,27,22
T_2988,12,10,14,12,12,11,16,12
T_2989,34,29,39,33,34,32,44,35
T_2990,34,29,39,33,34,32,44,35
T_2991,23,19,27,23,23,22,30,24
T_2992,13,15,21,18,18,17,24,19
T_2993,33,19,38,33,33,31,43,34
T_2994,17,15,14,17,18,17,23,18
T_2995,30,25,35,21,30,29,39,31
T_2996,25,21,29,24,17,24,32,26
T_2997,35,30,42,35,36,24,47,37
T_2998,17,15,20,17,18,17,16,18
T_2999,20,17,23,20,20,19,26,15
T_3000,26,22,31,26,27,25,35,28
T_3001,11,9,13,11,11,10,14,11
T_3002,28,24,33,28,29,27,37,30
T_3003,27,23,32,27,28,26,36,29
T_3004,18,15,21,18,18,17,24,19
T_3005,18,15,21,18,18,17,24,19
T_3006,30,25,35,30,30,29,39,31
T_3007,15,13,18,15,16,15,20,16
T_3008,31,26,36,31,31,30,41,32
T_3009,6,7,10,8,8,8,11,9
T_3010,26,16,31,26,27,25,35,28
T_3011,23,19,19,23,23,22,30,24
T_3012,35,30,42,25,36,34,47,37
T_3013,25,21,29,24,17,24,32,26
T_3014,17,15,20,17,18,12,23,18
T_3015,31,26,36,31,31,30,28,32
T_3016,8,7,10,8,8,8,11,6
T_3017,32,27,37,32,32,31,42,33
T_3018,29,25,34,29,29,28,38,31
T_3019,33,28,38,33,33,31,43,34
T_3020,36,31,43,36,37,35,48,38
T_3021,17,15,20,17,18,17,23,18
T_3022,36,31,43,36,37,35,48,38
T_3023,24,20,28,23,24,23,31,25
T_3024,32,27,37,32,32,31,42,33
T_3025,34,29,39,33,34,32,44,35
T_3026,13,15,21,18,18,17,24,19
T_3027,16,10,19,16,17,16,21,17
T_3028,19,16,16,19,19,18,25,20
T_3029,10,8,12,7,10,10,13,10
T_3030,35,29,40,34,25,33,45,36
T_3031,25,22,30,25,26,17,33,27
T_3032,20,17,23,20,20,19,18,21
T_3033,28,24,33,28,29,27,37,21
T_3034,25,21,29,24,25,24,32,26
T_3035,17,15,20,17,18,17,23,18
T_3036,24,20,28,23,24,23,31,25
T_3037,19,16,22,19,19,18,25,20
T_3038,8,7,10,8,8,8,11,9
T_3039,15,12,17,14,15,14,19,15
T_3040,12,10,14,12,12,11,16,12
T_3041,27,23,32,27,28,26,36,29
T_3042,33,28,38,33,33,31,43,34
T_3043,13,16,22,19,19,18,25,20
T_3044,10,6,12,10,10,10,13,10
T_3045,30,25,25,30,30,29,39,31
T_3046,26,22,31,18,27,25,35,28
T_3047,17,15,20,17,12,17,23,18
T_3048,7,6,9,7,7,5,10,8
T_3049,24,20,28,23,24,23,22,25
T_3050,15,13,18,15,16,15,20,11
T_3051,21,18,24,21,21,20,27,22
T_3052,22,19,26,22,22,21,29,23
T_3053,26,22,31,26,27,25,35,28
T_3054,33,28,38,33,33,31,43,34
T_3055,12,10,14,12,12,11,16,12
T_3056,13,11,15,13,13,12,17,13
T_3057,9,8,11,9,9,9,12,10
T_3058,9,8,11,9,9,9,12,10
T_3059,16,14,19,16,17,16,21,17
T_3060,20,24,33,28,29,27,37,30
T_3061,15,9,18,15,16,15,20,16
T_3062,34,29,28,33,34,32,44,35
T_3063,25,22,30,18,26,24,33,27
T_3064,19,16,22,19,14,18,25,20
T_3065,25,21,29,24,25,17,32,26
T_3066,9,8,11,9,9,9,8,10
T_3067,33,28,38,33,33,31,43,24
T_3068,32,27,37,32,32,31,42,33
T_3069,17,15,20,17,18,17,23,18
T_3070,27,23,32,27,28,26,36,29
T_3071,8,7,10,8,8,8,11,9
T_3072,33,28,38,33,33,31,43,34
T_3073,12,10,14,12,12,11,16,12
T_3074,8,7,10,8,8,8,11,9
T_3075,25,21,29,24,25,24,32,26
T_3076,27,23,32,27,28,26,36,29
T_3077,10,12,17,14,15,14,19,15
T_3078,33,19,38,33,33,31,43,34
T_3079,18,15,15,18,18,17,24,19
T_3080,22,19,26,15,22,21,29,23
T_3081,15,13,18,15,11,15,20,16
T_3082,30,25,35,30,30,20,39,31
T_3083,35,29,40,34,35,33,32,36
T_3084,33,28,38,33,33,31,43,24
T_3085,31,26,36,31,31,30,41,32
T_3086,11,9,13,11,11,10,14,11
T_3087,12,10,14,12,12,11,16,12
T_3088,26,22,31,26,27,25,35,28
T_3089,21,18,24,21,21,20,27,22
T_3090,9,8,11,9,9,9,12,10
T_3091,17,15,20,17,18,17,23,18
T_3092,36,31,43,36,37,35,48,38
T_3093,26,22,31,26,27,25,35,28
T_3094,6,7,10,8,8,8,11,9
T_3095,14,8,16,14,14,13,18,14
T_3096,25,22,21,25,26,24,33,27
T_3097,22,19,26,15,22,21,29,23
T_3098,34,29,39,33,24,32,44,35
T_3099,7,6,9,7,7,5,10,8
T_3100,24,20,28,23,24,23,22,25
T_3101,24,20,28,23,24,23,31,17
T_3102,36,31,43,36,37,35,48,38
T_3103,21,18,24,21,21,20,27,22
T_3104,28,24,33,28,29,27,37,30
T_3105,34,29,39,33,34,32,44,35
T_3106,16,14,19,16,17,16,21,17
T_3107,14,12,16,14,14,13,18,14
T_3108,11,9,13,11,11,10,14,11
T_3109,12,10,14,12,12,11,16,12
T_3110,14,12,16,14,14,13,18,14
T_3111,12,15,20,17,18,17,23,18
T_3112,7,4,9,7,7,7,10,8
T_3113,13,11,10,13,13,12,17,13
T_3114,29,25,34,20,29,28,38,31
T_3115,29,25,34,29,21,28,38,31
T_3116,9,8,11,9,9,6,12,10
T_3117,22,19,26,22,22,21,20,23
T_3118,14,12,16,14,14,13,18,10
T_3119,21,18,24,21,21,20,27,22
T_3120,8,7,10,8,8,8,11,9
T_3121,20,17,23,20,20,19,26,21
T_3122,23,19,27,23,23,22,30,24
T_3123,10,8,12,10,10,10,13,10
T_3124,27,23,32,27,28,26,36,29
T_3125,29,25,34,29,29,28,38,31
T_3126,29,25,34,29,29,28,38,31
T_3127,32,27,37,32,32,31,42,33
T_3128,24,29,40,34,35,33,45,36
T_3129,17,10,20,17,18,17,23,18
T_3130,8,7,7,8,8,8,11,9
T_3131,36,31,43,25,37,35,48,38
T_3132,10,8,12,10,7,10,13,10
T_3133,16,14,19,16,17,11,21,17
T_3134,15,13,18,15,16,15,14,16
T_3135,15,13,18,15,16,15,20,11
T_3136,22,19,26,22,22,21,29,23
T_3137,12,10,14,12,12,11,16,12
T_3138,11,9,13,11,11,10,14,11
T_3139,31,26,36,31,31,30,41,32
T_3140,18,15,21,18,18,17,24,19
T_3141,26,22,31,26,27,25,35,28
T_3142,28,24,33,28,29,27,37,30
T_3143,35,30,42,35,36,34,47,37
T_3144,12,10,14,12,12,11,16,12
T_3145,20,24,33,28,29,27,37,30
T_3146,8,5,10,8,8,8,11,9
T_3147,33,28,27,33,33,31,43,34
T_3148,12,10,14,8,12,11,16,12
T_3149,35,29,40,34,25,33,45,36
T_3150,35,29,40,34,35,23,45,36
T_3151,10,8,12,10,10,10,9,10
T_3152,10,8,12,10,10,10,13,7
T_3153,12,10,14,12,12,11,16,12
T_3154,35,30,42,35,36,34,47,37
T_3155,7,6,9,7,7,7,10,8
T_3156,11,9,13,11,11,10,14,11
T_3157,7,6,9,7,7,7,10,8
T_3158,16,14,19,16,17,16,21,17
T_3159,19,16,22,19,19,18,25,20
T_3160,14,12,16,14,14,13,18,14
T_3161,10,8,12,10,10,10,13,10
T_3162,19,23,32,27,28,26,36,29
T_3163,36,22,43,36,37,35,48,38
T_3164,7,6,6,7,7,7,10,8
T_3165,12,10,14,8,12,11,16,12
T_3166,26,22,31,26,19,25,35,28
T_3167,22,19,26,22,22,15,29,23
T_3168,10,8,12,10,10,10,9,10
T_3169,32,27,37,32,32,31,42,23
T_3170,9,8,11,9,9,9,12,10
T_3171,14,12,16,14,14,13,18,14
T_3172,9,8,11,9,9,9,12,10
T_3173,35,29,40,34,35,33,45,36
T_3174,32,27,37,32,32,31,42,33
T_3175,33,28,38,33,33,31,43,34
T_3176,17,15,20,17,18,17,23,18
T_3177,17,15,20,17,18,17,23,18
T_3178,20,17,23,20,20,19,26,21
T_3179,12,15,20,17,18,17,23,18
T_3180,7,4,9,7,7,7,10,8
T_3181,35,29,28,34,35,33,45,36
T_3182,25,21,29,17,25,24,32,26
T_3183,15,13,18,15,11,15,20,16
T_3184,8,7,10,8,8,6,11,9
T_3185,33,28,38,33,33,31,30,34
T_3186,20,17,23,20,20,19,26,15
T_3187,26,22,31,26,27,25,35,28
T_3188,25,22,30,25,26,24,33,27
T_3189,26,22,31,26,27,25,35,28
T_3190,25,22,30,25,26,24,33,27
T_3191,35,29,40,34,35,33,45,36
T_3192,36,31,43,36,37,35,48,38
T_3193,26,22,31,26,27,25,35,28
T_3194,9,8,11,9,9,9,12,10
T_3195,19,16,22,19,19,18,25,20
T_3196,10,12,17,14,15,14,19,15
T_3197,12,7,14,12,12,11,16,12
T_3198,33,28,27,33,33,31,43,34
T_3199,34,29,39,23,34,32,44,35
T_3200,28,24,33,28,20,27,37,30
T_3201,16,14,19,16,17,11,21,17
T_3202,33,28,38,33,33,31,30,34
T_3203,34,29,39,33,34,32,44,25
T_3204,18,15,21,18,18,17,24,19
T_3205,25,22,30,25,26,24,33,27
T_3206,24,20,28,23,24,23,31,25
T_3207,7,6,9,7,7,7,10,8
T_3208,17,15,20,17,18,17,23,18
T_3209,15,13,18,15,16,15,20,16
T_3210,15,12,17,14,15,14,19,15
T_3211,25,21,29,24,25,24,32,26
T_3212,35,29,40,34,35,33,45,36
T_3213,8,9,13,11,11,10,14,11
T_3214,25,15,29,24,25,24,32,26
T_3215,11,9,9,11,11,10,14,11
T_3216,26,22,31,18,27,25,35,28
T_3217,36,31,43,36,26,35,48,38
T_3218,28,24,33,28,29,19,37,30
T_3219,33,28,38,33,33,31,30,34
T_3220,29,25,34,29,29,28,38,21
T_3221,24,20,28,23,24,23,31,25
T_3222,8,7,10,8,8,8,11,9
T_3223,15,13,18,15,16,15,20,16
T_3224,29,25,34,29,29,28,38,31
T_3225,14,12,16,14,14,13,18,14
T_3226,14,12,16,14,14,13,18,14
T_3227,8,7,10,8,8,8,11,9
T_3228,34,29,39,33,34,32,44,35
T_3229,20,17,23,20,20,19,26,21
T_3230,18,22,30,25,26,24,33,27
T_3231,28,17,33,28,29,27,37,30
T_3232,30,25,25,30,30,29,39,31
T_3233,10,8,12,7,10,10,13,10
T_3234,19,16,22,19,14,18,25,20
T_3235,14,12,16,14,14,9,18,14
T_3236,23,19,27,23,23,22,21,24
T_3237,32,27,37,32,32,31,42,23
T_3238,13,11,15,13,13,12,17,13
T_3239,15,13,18,15,16,15,20,16
T_3240,31,26,36,31,31,30,41,32
T_3241,24,20,28,23,24,23,31,25
T_3242,27,23,32,27,28,26,36,29
T_3243,22,19,26,22,22,21,29,23
T_3244,29,25,34,29,29,28,38,31
T_3245,31,26,36,31,31,30,41,32
T_3246,18,15,21,18,18,17,24,19
T_3247,9,11,15,13,13,12,17,13
T_3248,32,19,37,32,32,31,42,33
T_3249,21,18,17,21,21,20,27,22
T_3250,32,27,37,22,32,31,42,33
T_3251,34,29,39,33,24,32,44,35
T_3252,8,7,10,8,8,6,11,9
T_3253,11,9,13,11,11,10,10,11
T_3254,15,13,18,15,16,15,20,11
T_3255,11,9,13,11,11,10,14,11
T_3256,34,29,39,33,34,32,44,35
T_3257,21,18,24,21,21,20,27,22
T_3258,11,9,13,11,11,10,14,11
T_3259,13,11,15,13,13,12,17,13
T_3260,13,11,15,13,13,12,17,13
T_3261,34,29,39,33,34,32,44,35
T_3262,17,15,20,17,18,17,23,18
T_3263,21,18,24,21,21,20,27,22
T_3264,15,19,26,22,22,21,29,23
T_3265,35,21,40,34,35,33,45,36
T_3266,31,26,25,31,31,30,41,32
T_3267,15,12,17,10,15,14,19,15
T_3268,7,6,9,7,5,7,10,8
T_3269,7,6,9,7,7,5,10,8
T_3270,11,9,13,11,11,10,10,11
T_3271,7,6,9,7,7,7,10,5
T_3272,27,23,32,27,28,26,36,29
T_3273,35,29,40,34,35,33,45,36
T_3274,9,8,11,9,9,9,12,10
T_3275,13,11,15,13,13,12,17,13
T_3276,16,14,19,16,17,16,21,17
T_3277,19,16,22,19,19,18,25,20
T_3278,34,29,39,33,34,32,44,35
T_3279,26,22,31,26,27,25,35,28
T_3280,32,27,37,32,32,31,42,33
T_3281,13,15,21,18,18,17,24,19
T_3282,15,9,18,15,16,15,20,16
T_3283,30,25,25,30,30,29,39,31
T_3284,29,25,34,20,29,28,38,31
T_3285,14,12,16,14,10,13,18,14
T_3286,15,13,18,15,16,10,20,16
T_3287,11,9,13,11,11,10,10,11
T_3288,11,9,13,11,11,10,14,8
T_3289,33,28,38,33,33,31,43,34
T_3290,22,19,26,22,22,21,29,23
T_3291,16,14,19,16,17,16,21,17
T_3292,10,8,12,10,10,10,13,10
T_3293,10,8,12,10,10,10,13,10
T_3294,10,8,12,10,10,10,13,10
T_3295,11,9,13,11,11,10,14,11
T_3296,9,8,11,9,9,9,12,10
T_3297,36,31,43,36,37,35,48,38
T_3298,17,21,29,24,25,24,32,26
T_3299,27,16,32,27,28,26,36,29
T_3300,25,22,21,25,26,24,33,27
T_3301,30,25,35,21,30,29,39,31
T_3302,15,13,18,15,11,15,20,16
T_3303,8,7,10,8,8,6,11,9
T_3304,34,29,39,33,34,32,31,35
T_3305,24,20,28,23,24,23,31,17
T_3306,19,16,22,19,19,18,25,20
T_3307,28,24,33,28,29,27,37,30
T_3308,9,8,11,9,9,9,12,10
T_3309,34,29,39,33,34,32,44,35
T_3310,12,10,14,12,12,11,16,12
T_3311,32,27,37,32,32,31,42,33
T_3312,25,22,30,25,26,24,33,27
T_3313,25,21,29,24,25,24,32,26
T_3314,35,30,42,35,36,34,47,37
T_3315,13,16,22,19,19,18,25,20
T_3316,33,19,38,33,33,31,43,34
T_3317,35,30,29,35,36,34,47,37
T_3318,28,24,33,20,29,27,37,30
T_3319,9,8,11,9,6,9,12,10
T_3320,12,10,14,12,12,8,16,12
T_3321,24,20,28,23,24,23,22,25
T_3322,7,6,9,7,7,7,10,5
T_3323,24,20,28,23,24,23,31,25
T_3324,25,22,30,25,26,24,33,27
T_3325,16,14,19,16,17,16,21,17
T_3326,14,12,16,14,14,13,18,14
T_3327,21,18,24,21,21,20,27,22
T_3328,16,14,19,16,17,16,21,17
T_3329,36,31,43,36,37,35,48,38
T_3330,9,8,11,9,9,9,12,10
T_3331,30,25,35,30,30,29,39,31
T_3332,20,25,34,29,29,28,38,31
T_3333,23,14,27,23,23,22,30,24
T_3334,34,29,28,33,34,32,44,35
T_3335,8,7,10,6,8,8,11,9
T_3336,11,9,13,11,8,10,14,11
T_3337,10,8,12,10,10,7,13,10
T_3338,12,10,14,12,12,11,11,12
T_3339,16,14,19,16,17,16,21,12
T_3340,16,14,19,16,17,16,21,17
T_3341,34,29,39,33,34,32,44,35
T_3342,23,19,27,23,23,22,30,24
T_3343,24,20,28,23,24,23,31,25
T_3344,31,26,36,31,31,30,41,32
T_3345,22,19,26,22,22,21,29,23
T_3346,13,11,15,13,13,12,17,13
T_3347,14,12,16,14,14,13,18,14
T_3348,12,10,14,12,12,11,16,12
T_3349,10,12,16,14,14,13,18,14
T_3350,15,9,17,14,15,14,19,15
T_3351,14,12,11,14,14,13,18,14
T_3352,21,18,24,15,21,20,27,22
T_3353,8,7,10,8,6,8,11,9
T_3354,32,27,37,32,32,21,42,33
T_3355,35,29,40,34,35,33,32,36
T_3356,23,19,27,23,23,22,30,17
T_3357,7,6,9,7,7,7,10,8
T_3358,12,10,14,12,12,11,16,12
T_3359,24,20,28,23,24,23,31,25
T_3360,20,17,23,20,20,19,26,21
T_3361,29,25,34,29,29,28,38,31
T_3362,23,19,27,23,23,22,30,24
T_3363,10,8,12,10,10,10,13,10
T_3364,32,27,37,32,32,31,42,33
T_3365,16,14,19,16,17,16,21,17
T_3366,19,23,32,27,28,26,36,29
T_3367,23,14,27,23,23,22,30,24
T_3368,35,30,29,35,36,34,47,37
T_3369,26,22,31,18,27,25,35,28
